,0
309,1.894
310,1.894
311,1.889
312,1.894
313,1.894
314,1.894
315,1.894
316,1.894
317,1.894
318,1.894
319,1.899
320,1.899
321,1.899
322,1.899
323,1.894
324,1.889
325,1.889
326,1.894
327,1.894
328,1.899
329,1.899
330,1.899
331,1.899
332,1.899
333,1.899
334,1.905
335,1.905
336,1.905
337,1.905
338,1.905
339,1.905
340,1.905
341,1.905
342,1.905
343,1.905
344,1.905
345,1.905
346,1.905
347,1.91
348,1.91
349,1.91
350,1.915
351,1.91
352,1.91
353,1.905
354,1.91
355,1.91
356,1.905
357,1.91
358,1.915
359,1.905
360,1.905
361,1.905
362,1.905
363,1.899
364,1.899
365,1.894
366,1.899
367,1.899
368,1.894
369,1.899
370,1.899
371,1.905
372,1.905
373,1.905
374,1.899
375,1.91
376,1.905
377,1.905
378,1.905
379,1.905
380,1.905
381,1.905
382,1.905
383,1.915
384,1.915
385,1.915
386,1.915
387,1.92
388,1.92
389,1.92
390,1.92
391,1.915
392,1.915
393,1.92
394,1.92
395,1.92
396,1.92
397,1.92
398,1.92
399,1.92
400,1.915
401,1.915
402,1.915
403,1.915
404,1.915
405,1.91
406,1.915
407,1.915
408,1.91
409,1.915
410,1.91
411,1.915
412,1.915
413,1.91
414,1.91
415,1.905
416,1.91
417,1.905
418,1.905
419,1.905
420,1.905
421,1.905
422,1.91
423,1.91
424,1.91
425,1.91
426,1.905
427,1.905
428,1.91
429,1.915
430,1.91
431,1.91
432,1.91
433,1.905
434,1.899
435,1.899
436,1.915
437,1.915
438,1.915
439,1.915
440,1.915
441,1.915
442,1.915
443,1.915
444,1.915
445,1.92
446,1.92
447,1.92
448,1.92
449,1.92
450,1.926
451,1.926
452,1.926
453,1.926
454,1.92
455,1.92
456,1.92
457,1.92
458,1.915
459,1.915
460,1.915
461,1.92
462,1.92
463,1.92
464,1.92
465,1.92
466,1.926
467,1.926
468,1.926
469,1.926
470,1.926
471,1.931
472,1.926
473,1.92
474,1.926
475,1.92
476,1.915
477,1.926
478,1.926
479,1.926
480,1.926
481,1.926
482,1.931
483,1.931
484,1.931
485,1.931
486,1.931
487,1.926
488,1.926
489,1.926
490,1.926
491,1.926
492,1.926
493,1.926
494,1.926
495,1.92
496,1.926
497,1.926
498,1.926
499,1.926
500,1.926
501,1.926
502,1.926
503,1.926
504,1.926
505,1.926
506,1.926
507,1.926
508,1.926
509,1.926
510,1.926
511,1.926
512,1.926
513,1.926
514,1.926
515,1.931
516,1.931
517,1.931
518,1.931
519,1.931
520,1.931
521,1.931
522,1.931
523,1.931
524,1.926
525,1.92
526,1.92
527,1.92
528,1.92
529,1.926
530,1.926
531,1.926
532,1.926
533,1.926
534,1.926
535,1.926
536,1.926
537,1.926
538,1.926
539,1.926
540,1.915
541,1.92
542,1.92
543,1.92
544,1.92
545,1.92
546,1.92
547,1.92
548,1.92
549,1.92
550,1.926
551,1.926
552,1.931
553,1.931
554,1.936
555,1.936
556,1.942
557,1.942
558,1.942
559,1.947
560,1.947
561,1.942
562,1.942
563,1.936
564,1.936
565,1.942
566,1.942
567,1.942
568,1.947
569,1.947
570,1.947
571,1.942
572,1.942
573,1.953
574,1.947
575,1.958
576,1.953
577,1.947
578,1.947
579,1.947
580,1.947
581,1.947
582,1.953
583,1.953
584,1.963
585,1.963
586,1.969
587,1.975
588,1.975
589,1.98
590,1.98
591,1.98
592,1.98
593,1.986
594,1.986
595,1.986
596,1.986
597,1.986
598,1.991
599,1.991
600,1.997
601,1.991
602,1.991
603,1.986
604,1.986
605,1.986
606,1.986
607,1.991
608,1.991
609,1.991
610,1.991
611,1.986
612,1.986
613,1.986
614,1.986
615,1.986
616,1.986
617,1.986
618,1.986
619,1.986
620,1.986
621,1.986
622,1.986
623,1.991
624,1.991
625,1.991
626,2.003
627,2.003
628,2.003
629,2.003
630,2.003
631,2.003
632,2.003
633,2.003
634,2.014
635,2.02
636,2.026
637,2.026
638,2.026
639,2.02
640,2.02
641,2.02
642,2.02
643,2.02
644,2.014
645,2.014
646,2.014
647,2.014
648,2.014
649,2.009
650,2.009
651,2.009
652,2.009
653,2.009
654,2.009
655,2.009
656,2.014
657,2.009
658,2.009
659,2.009
660,2.014
661,2.014
662,2.009
663,2.009
664,2.014
665,2.014
666,2.014
667,2.014
668,2.014
669,2.014
670,2.014
671,2.014
672,2.014
673,2.014
674,2.014
675,2.014
676,2.014
677,2.014
678,2.014
679,2.014
680,2.014
681,2.014
682,2.014
683,2.014
684,2.014
685,2.014
686,2.014
687,2.014
688,2.014
689,2.014
690,2.014
691,2.02
692,2.02
693,2.026
694,2.02
695,2.02
696,2.026
697,2.026
698,2.026
699,2.026
700,2.026
701,2.026
702,2.026
703,2.026
704,2.026
705,2.026
706,2.026
707,2.032
708,2.038
709,2.032
710,2.026
711,2.026
712,2.026
713,2.026
714,2.026
715,2.02
716,2.02
717,2.014
718,2.014
719,2.014
720,2.014
721,2.014
722,2.014
723,2.014
724,2.014
725,2.009
726,2.009
727,2.009
728,2.009
729,1.997
730,1.997
731,1.997
732,1.997
733,1.997
734,1.997
735,1.997
736,1.997
737,1.991
738,1.991
739,1.986
740,1.986
741,1.986
742,1.98
743,1.98
744,1.98
745,1.98
746,1.98
747,1.986
748,1.986
749,1.986
750,1.986
751,1.98
752,1.98
753,1.98
754,1.98
755,1.98
756,1.98
757,1.98
758,1.98
759,1.98
760,1.98
761,1.98
762,1.98
763,1.986
764,1.986
765,1.986
766,1.986
767,1.98
768,1.98
769,1.98
770,1.98
771,1.98
772,1.986
773,1.986
774,1.986
775,1.986
776,1.986
777,1.986
778,1.991
779,1.991
780,1.986
781,1.98
782,1.98
783,1.98
784,1.98
785,1.986
786,1.986
787,1.986
788,1.98
789,1.98
790,1.98
791,1.986
792,1.986
793,1.986
794,1.986
795,1.986
796,1.986
797,1.986
798,1.986
799,1.986
800,1.986
801,1.997
802,2.003
803,2.003
804,2.003
805,2.003
806,2.003
807,2.009
808,2.003
809,2.003
810,2.003
811,2.009
812,2.009
813,2.009
814,2.009
815,2.009
816,2.009
817,2.009
818,2.009
819,2.009
820,2.009
821,2.009
822,2.014
823,2.02
824,2.02
825,2.02
826,2.02
827,2.02
828,2.02
829,2.014
830,2.02
831,2.014
832,2.014
833,2.014
834,2.009
835,2.009
836,2.009
837,2.009
838,2.009
839,2.009
840,2.009
841,2.009
842,2.009
843,2.014
844,2.02
845,2.026
846,2.026
847,2.032
848,2.032
849,2.032
850,2.026
851,2.026
852,2.026
853,2.02
854,2.02
855,2.009
856,2.009
857,2.014
858,2.014
859,2.026
860,2.026
861,2.026
862,2.026
863,2.032
864,2.038
865,2.038
866,2.032
867,2.032
868,2.032
869,2.032
870,2.032
871,2.026
872,2.026
873,2.026
874,2.032
875,2.026
876,2.026
877,2.026
878,2.026
879,2.026
880,2.026
881,2.026
882,2.026
883,2.02
884,2.02
885,2.026
886,2.02
887,2.02
888,2.026
889,2.026
890,2.02
891,2.02
892,2.026
893,2.026
894,2.026
895,2.026
896,2.038
897,2.038
898,2.038
899,2.038
900,2.032
901,2.032
902,2.02
903,2.02
904,2.02
905,2.032
906,2.032
907,2.032
908,2.032
909,2.032
910,2.044
911,2.044
912,2.05
913,2.05
914,2.05
915,2.044
916,2.044
917,2.044
918,2.038
919,2.038
920,2.038
921,2.038
922,2.038
923,2.038
924,2.038
925,2.032
926,2.032
927,2.032
928,2.032
929,2.038
930,2.038
931,2.038
932,2.032
933,2.038
934,2.044
935,2.044
936,2.05
937,2.05
938,2.05
939,2.056
940,2.056
941,2.056
942,2.056
943,2.056
944,2.056
945,2.056
946,2.056
947,2.05
948,2.05
949,2.05
950,2.05
951,2.05
952,2.056
953,2.056
954,2.056
955,2.056
956,2.056
957,2.062
958,2.068
959,2.062
960,2.062
961,2.062
962,2.062
963,2.062
964,2.062
965,2.062
966,2.062
967,2.062
968,2.062
969,2.062
970,2.062
971,2.062
972,2.068
973,2.074
974,2.068
975,2.068
976,2.068
977,2.074
978,2.074
979,2.074
980,2.074
981,2.074
982,2.074
983,2.074
984,2.074
985,2.074
986,2.08
987,2.08
988,2.08
989,2.08
990,2.08
991,2.08
992,2.074
993,2.074
994,2.074
995,2.068
996,2.068
997,2.068
998,2.068
999,2.062
1000,2.068
1001,2.062
1002,2.062
1003,2.062
1004,2.062
1005,2.062
1006,2.068
1007,2.068
1008,2.068
1009,2.068
1010,2.068
1011,2.068
1012,2.068
1013,2.068
1014,2.068
1015,2.062
1016,2.062
1017,2.062
1018,2.062
1019,2.068
1020,2.074
1021,2.074
1022,2.08
1023,2.08
1024,2.08
1025,2.08
1026,2.08
1027,2.08
1028,2.087
1029,2.074
1030,2.08
1031,2.08
1032,2.08
1033,2.087
1034,2.08
1035,2.087
1036,2.093
1037,2.087
1038,2.087
1039,2.087
1040,2.093
1041,2.099
1042,2.105
1043,2.099
1044,2.099
1045,2.099
1046,2.099
1047,2.093
1048,2.099
1049,2.105
1050,2.105
1051,2.105
1052,2.105
1053,2.105
1054,2.105
1055,2.105
1056,2.112
1057,2.118
1058,2.118
1059,2.118
1060,2.112
1061,2.112
1062,2.112
1063,2.118
1064,2.112
1065,2.112
1066,2.118
1067,2.118
1068,2.118
1069,2.125
1070,2.125
1071,2.131
1072,2.131
1073,2.131
1074,2.131
1075,2.131
1076,2.131
1077,2.125
1078,2.125
1079,2.131
1080,2.125
1081,2.125
1082,2.125
1083,2.125
1084,2.125
1085,2.125
1086,2.125
1087,2.125
1088,2.125
1089,2.125
1090,2.125
1091,2.125
1092,2.125
1093,2.125
1094,2.125
1095,2.125
1096,2.138
1097,2.138
1098,2.144
1099,2.144
1100,2.144
1101,2.144
1102,2.151
1103,2.157
1104,2.157
1105,2.157
1106,2.157
1107,2.151
1108,2.157
1109,2.157
1110,2.157
1111,2.157
1112,2.157
1113,2.157
1114,2.151
1115,2.151
1116,2.151
1117,2.151
1118,2.151
1119,2.144
1120,2.144
1121,2.144
1122,2.144
1123,2.151
1124,2.151
1125,2.144
1126,2.144
1127,2.144
1128,2.144
1129,2.144
1130,2.144
1131,2.138
1132,2.138
1133,2.138
1134,2.138
1135,2.138
1136,2.138
1137,2.131
1138,2.131
1139,2.131
1140,2.131
1141,2.131
1142,2.144
1143,2.144
1144,2.144
1145,2.144
1146,2.144
1147,2.151
1148,2.151
1149,2.151
1150,2.144
1151,2.144
1152,2.144
1153,2.144
1154,2.144
1155,2.144
1156,2.144
1157,2.138
1158,2.138
1159,2.138
1160,2.138
1161,2.138
1162,2.138
1163,2.138
1164,2.138
1165,2.138
1166,2.138
1167,2.138
1168,2.138
1169,2.144
1170,2.144
1171,2.144
1172,2.151
1173,2.151
1174,2.157
1175,2.157
1176,2.157
1177,2.157
1178,2.157
1179,2.157
1180,2.164
1181,2.164
1182,2.164
1183,2.164
1184,2.164
1185,2.164
1186,2.157
1187,2.157
1188,2.157
1189,2.157
1190,2.157
1191,2.157
1192,2.157
1193,2.157
1194,2.157
1195,2.157
1196,2.157
1197,2.157
1198,2.151
1199,2.151
1200,2.151
1201,2.144
1202,2.144
1203,2.144
1204,2.144
1205,2.138
1206,2.138
1207,2.138
1208,2.138
1209,2.138
1210,2.144
1211,2.151
1212,2.151
1213,2.151
1214,2.144
1215,2.144
1216,2.151
1217,2.151
1218,2.144
1219,2.138
1220,2.138
1221,2.138
1222,2.144
1223,2.144
1224,2.144
1225,2.144
1226,2.138
1227,2.138
1228,2.138
1229,2.138
1230,2.138
1231,2.144
1232,2.151
1233,2.151
1234,2.157
1235,2.157
1236,2.157
1237,2.157
1238,2.157
1239,2.157
1240,2.157
1241,2.157
1242,2.164
1243,2.164
1244,2.164
1245,2.164
1246,2.151
1247,2.151
1248,2.151
1249,2.151
1250,2.151
1251,2.144
1252,2.151
1253,2.151
1254,2.157
1255,2.171
1256,2.171
1257,2.171
1258,2.164
1259,2.157
1260,2.151
1261,2.151
1262,2.151
1263,2.151
1264,2.151
1265,2.151
1266,2.144
1267,2.151
1268,2.144
1269,2.138
1270,2.151
1271,2.151
1272,2.151
1273,2.144
1274,2.144
1275,2.138
1276,2.138
1277,2.144
1278,2.144
1279,2.144
1280,2.144
1281,2.144
1282,2.144
1283,2.151
1284,2.151
1285,2.144
1286,2.144
1287,2.144
1288,2.144
1289,2.144
1290,2.144
1291,2.144
1292,2.151
1293,2.144
1294,2.144
1295,2.138
1296,2.138
1297,2.138
1298,2.131
1299,2.131
1300,2.131
1301,2.131
1302,2.131
1303,2.144
1304,2.151
1305,2.151
1306,2.144
1307,2.151
1308,2.157
1309,2.157
1310,2.157
1311,2.157
1312,2.157
1313,2.157
1314,2.157
1315,2.157
1316,2.157
1317,2.157
1318,2.157
1319,2.151
1320,2.151
1321,2.151
1322,2.144
1323,2.144
1324,2.144
1325,2.144
1326,2.144
1327,2.144
1328,2.144
1329,2.151
1330,2.151
1331,2.151
1332,2.144
1333,2.144
1334,2.144
1335,2.144
1336,2.144
1337,2.144
1338,2.144
1339,2.144
1340,2.144
1341,2.151
1342,2.157
1343,2.157
1344,2.151
1345,2.151
1346,2.151
1347,2.151
1348,2.151
1349,2.151
1350,2.144
1351,2.144
1352,2.144
1353,2.138
1354,2.138
1355,2.144
1356,2.144
1357,2.151
1358,2.151
1359,2.151
1360,2.144
1361,2.151
1362,2.151
1363,2.151
1364,2.144
1365,2.131
1366,2.131
1367,2.131
1368,2.131
1369,2.138
1370,2.131
1371,2.125
1372,2.125
1373,2.125
1374,2.125
1375,2.125
1376,2.125
1377,2.125
1378,2.125
1379,2.125
1380,2.125
1381,2.125
1382,2.131
1383,2.125
1384,2.125
1385,2.125
1386,2.125
1387,2.118
1388,2.125
1389,2.125
1390,2.125
1391,2.125
1392,2.125
1393,2.131
1394,2.131
1395,2.131
1396,2.138
1397,2.144
1398,2.144
1399,2.144
1400,2.151
1401,2.151
1402,2.157
1403,2.157
1404,2.151
1405,2.151
1406,2.138
1407,2.138
1408,2.138
1409,2.131
1410,2.131
1411,2.131
1412,2.125
1413,2.131
1414,2.131
1415,2.138
1416,2.138
1417,2.144
1418,2.138
1419,2.131
1420,2.131
1421,2.125
1422,2.125
1423,2.125
1424,2.125
1425,2.118
1426,2.125
1427,2.125
1428,2.125
1429,2.125
1430,2.125
1431,2.125
1432,2.125
1433,2.118
1434,2.118
1435,2.105
1436,2.105
1437,2.105
1438,2.105
1439,2.105
1440,2.105
1441,2.099
1442,2.105
1443,2.105
1444,2.105
1445,2.105
1446,2.105
1447,2.105
1448,2.105
1449,2.105
1450,2.105
1451,2.105
1452,2.105
1453,2.105
1454,2.099
1455,2.099
1456,2.093
1457,2.08
1458,2.08
1459,2.08
1460,2.08
1461,2.08
1462,2.08
1463,2.08
1464,2.08
1465,2.08
1466,2.08
1467,2.074
1468,2.068
1469,2.068
1470,2.068
1471,2.068
1472,2.062
1473,2.062
1474,2.062
1475,2.056
1476,2.062
1477,2.062
1478,2.056
1479,2.056
1480,2.056
1481,2.056
1482,2.056
1483,2.062
1484,2.062
1485,2.062
1486,2.068
1487,2.068
1488,2.068
1489,2.074
1490,2.074
1491,2.074
1492,2.068
1493,2.068
1494,2.074
1495,2.074
1496,2.074
1497,2.074
1498,2.074
1499,2.068
1500,2.062
1501,2.062
1502,2.068
1503,2.062
1504,2.05
1505,2.05
1506,2.05
1507,2.056
1508,2.056
1509,2.062
1510,2.062
1511,2.062
1512,2.056
1513,2.056
1514,2.056
1515,2.056
1516,2.05
1517,2.044
1518,2.038
1519,2.038
1520,2.038
1521,2.038
1522,2.038
1523,2.032
1524,2.032
1525,2.032
1526,2.032
1527,2.032
1528,2.032
1529,2.032
1530,2.032
1531,2.032
1532,2.032
1533,2.038
1534,2.038
1535,2.038
1536,2.038
1537,2.038
1538,2.038
1539,2.038
1540,2.038
1541,2.038
1542,2.032
1543,2.044
1544,2.044
1545,2.044
1546,2.038
1547,2.038
1548,2.044
1549,2.044
1550,2.044
1551,2.05
1552,2.05
1553,2.05
1554,2.056
1555,2.056
1556,2.056
1557,2.056
1558,2.056
1559,2.062
1560,2.062
1561,2.074
1562,2.074
1563,2.074
1564,2.068
1565,2.062
1566,2.062
1567,2.062
1568,2.062
1569,2.068
1570,2.068
1571,2.074
1572,2.087
1573,2.087
1574,2.087
1575,2.093
1576,2.099
1577,2.099
1578,2.099
1579,2.099
1580,2.099
1581,2.099
1582,2.099
1583,2.099
1584,2.105
1585,2.105
1586,2.112
1587,2.105
1588,2.105
1589,2.105
1590,2.099
1591,2.099
1592,2.099
1593,2.093
1594,2.093
1595,2.093
1596,2.087
1597,2.087
1598,2.087
1599,2.093
1600,2.093
1601,2.105
1602,2.112
1603,2.112
1604,2.112
1605,2.105
1606,2.105
1607,2.105
1608,2.105
1609,2.099
1610,2.099
1611,2.093
1612,2.093
1613,2.093
1614,2.093
1615,2.093
1616,2.093
1617,2.093
1618,2.093
1619,2.093
1620,2.087
1621,2.093
1622,2.087
1623,2.099
1624,2.099
1625,2.099
1626,2.105
1627,2.099
1628,2.099
1629,2.099
1630,2.099
1631,2.099
1632,2.099
1633,2.099
1634,2.099
1635,2.099
1636,2.099
1637,2.099
1638,2.099
1639,2.105
1640,2.105
1641,2.105
1642,2.105
1643,2.105
1644,2.105
1645,2.099
1646,2.099
1647,2.099
1648,2.105
1649,2.105
1650,2.105
1651,2.112
1652,2.112
1653,2.112
1654,2.118
1655,2.118
1656,2.112
1657,2.112
1658,2.112
1659,2.105
1660,2.105
1661,2.112
1662,2.105
1663,2.105
1664,2.105
1665,2.105
1666,2.105
1667,2.105
1668,2.112
1669,2.112
1670,2.112
1671,2.112
1672,2.118
1673,2.118
1674,2.125
1675,2.125
1676,2.125
1677,2.131
1678,2.131
1679,2.138
1680,2.138
1681,2.138
1682,2.131
1683,2.131
1684,2.131
1685,2.131
1686,2.131
1687,2.131
1688,2.125
1689,2.125
1690,2.125
1691,2.125
1692,2.125
1693,2.131
1694,2.138
1695,2.138
1696,2.138
1697,2.144
1698,2.144
1699,2.138
1700,2.131
1701,2.131
1702,2.131
1703,2.131
1704,2.131
1705,2.131
1706,2.131
1707,2.125
1708,2.125
1709,2.125
1710,2.118
1711,2.118
1712,2.118
1713,2.125
1714,2.125
1715,2.125
1716,2.125
1717,2.125
1718,2.131
1719,2.138
1720,2.138
1721,2.138
1722,2.138
1723,2.138
1724,2.138
1725,2.144
1726,2.151
1727,2.151
1728,2.144
1729,2.144
1730,2.144
1731,2.151
1732,2.151
1733,2.157
1734,2.157
1735,2.157
1736,2.157
1737,2.157
1738,2.157
1739,2.157
1740,2.157
1741,2.157
1742,2.151
1743,2.157
1744,2.164
1745,2.157
1746,2.164
1747,2.164
1748,2.164
1749,2.171
1750,2.171
1751,2.171
1752,2.171
1753,2.178
1754,2.178
1755,2.178
1756,2.178
1757,2.178
1758,2.178
1759,2.184
1760,2.191
1761,2.191
1762,2.184
1763,2.178
1764,2.178
1765,2.178
1766,2.178
1767,2.178
1768,2.184
1769,2.178
1770,2.178
1771,2.178
1772,2.178
1773,2.164
1774,2.164
1775,2.164
1776,2.164
1777,2.164
1778,2.164
1779,2.164
1780,2.171
1781,2.171
1782,2.171
1783,2.171
1784,2.171
1785,2.178
1786,2.171
1787,2.164
1788,2.164
1789,2.164
1790,2.157
1791,2.157
1792,2.157
1793,2.164
1794,2.171
1795,2.178
1796,2.171
1797,2.178
1798,2.178
1799,2.171
1800,2.164
1801,2.157
1802,2.157
1803,2.157
1804,2.157
1805,2.157
1806,2.164
1807,2.164
1808,2.164
1809,2.164
1810,2.164
1811,2.178
1812,2.178
1813,2.178
1814,2.178
1815,2.178
1816,2.178
1817,2.178
1818,2.178
1819,2.178
1820,2.178
1821,2.178
1822,2.184
1823,2.178
1824,2.184
1825,2.184
1826,2.184
1827,2.191
1828,2.191
1829,2.191
1830,2.184
1831,2.184
1832,2.184
1833,2.184
1834,2.178
1835,2.178
1836,2.178
1837,2.171
1838,2.171
1839,2.171
1840,2.164
1841,2.164
1842,2.164
1843,2.164
1844,2.164
1845,2.164
1846,2.171
1847,2.171
1848,2.171
1849,2.184
1850,2.184
1851,2.184
1852,2.184
1853,2.184
1854,2.184
1855,2.178
1856,2.178
1857,2.171
1858,2.171
1859,2.171
1860,2.171
1861,2.171
1862,2.178
1863,2.178
1864,2.178
1865,2.178
1866,2.178
1867,2.178
1868,2.178
1869,2.178
1870,2.178
1871,2.178
1872,2.178
1873,2.171
1874,2.171
1875,2.164
1876,2.164
1877,2.164
1878,2.164
1879,2.151
1880,2.151
1881,2.151
1882,2.157
1883,2.157
1884,2.151
1885,2.151
1886,2.151
1887,2.151
1888,2.151
1889,2.151
1890,2.157
1891,2.157
1892,2.157
1893,2.157
1894,2.157
1895,2.157
1896,2.157
1897,2.157
1898,2.157
1899,2.157
1900,2.157
1901,2.157
1902,2.157
1903,2.157
1904,2.157
1905,2.157
1906,2.157
1907,2.151
1908,2.157
1909,2.157
1910,2.157
1911,2.157
1912,2.157
1913,2.157
1914,2.164
1915,2.157
1916,2.151
1917,2.151
1918,2.151
1919,2.164
1920,2.164
1921,2.171
1922,2.171
1923,2.178
1924,2.178
1925,2.178
1926,2.178
1927,2.184
1928,2.184
1929,2.184
1930,2.191
1931,2.198
1932,2.191
1933,2.184
1934,2.184
1935,2.184
1936,2.184
1937,2.184
1938,2.184
1939,2.184
1940,2.184
1941,2.178
1942,2.171
1943,2.171
1944,2.171
1945,2.164
1946,2.164
1947,2.178
1948,2.178
1949,2.178
1950,2.178
1951,2.178
1952,2.178
1953,2.178
1954,2.184
1955,2.184
1956,2.191
1957,2.184
1958,2.184
1959,2.191
1960,2.191
1961,2.191
1962,2.198
1963,2.198
1964,2.205
1965,2.205
1966,2.198
1967,2.198
1968,2.198
1969,2.198
1970,2.198
1971,2.198
1972,2.205
1973,2.205
1974,2.205
1975,2.205
1976,2.205
1977,2.205
1978,2.205
1979,2.205
1980,2.205
1981,2.205
1982,2.205
1983,2.205
1984,2.205
1985,2.205
1986,2.205
1987,2.205
1988,2.205
1989,2.212
1990,2.212
1991,2.212
1992,2.226
1993,2.226
1994,2.226
1995,2.226
1996,2.226
1997,2.233
1998,2.233
1999,2.233
2000,2.226
2001,2.226
2002,2.226
2003,2.226
2004,2.226
2005,2.226
2006,2.226
2007,2.226
2008,2.226
2009,2.226
2010,2.226
2011,2.233
2012,2.24
2013,2.24
2014,2.233
2015,2.233
2016,2.233
2017,2.233
2018,2.24
2019,2.24
2020,2.233
2021,2.24
2022,2.24
2023,2.233
2024,2.233
2025,2.233
2026,2.233
2027,2.233
2028,2.233
2029,2.233
2030,2.24
2031,2.24
2032,2.24
2033,2.233
2034,2.233
2035,2.233
2036,2.24
2037,2.24
2038,2.24
2039,2.24
2040,2.255
2041,2.255
2042,2.255
2043,2.255
2044,2.255
2045,2.255
2046,2.255
2047,2.262
2048,2.255
2049,2.255
2050,2.262
2051,2.262
2052,2.262
2053,2.262
2054,2.262
2055,2.262
2056,2.262
2057,2.262
2058,2.262
2059,2.262
2060,2.262
2061,2.269
2062,2.269
2063,2.269
2064,2.262
2065,2.262
2066,2.269
2067,2.269
2068,2.269
2069,2.269
2070,2.269
2071,2.269
2072,2.269
2073,2.269
2074,2.277
2075,2.277
2076,2.277
2077,2.277
2078,2.277
2079,2.277
2080,2.277
2081,2.277
2082,2.277
2083,2.277
2084,2.277
2085,2.284
2086,2.284
2087,2.284
2088,2.284
2089,2.277
2090,2.277
2091,2.277
2092,2.277
2093,2.277
2094,2.277
2095,2.277
2096,2.277
2097,2.277
2098,2.284
2099,2.284
2100,2.292
2101,2.299
2102,2.299
2103,2.299
2104,2.299
2105,2.299
2106,2.299
2107,2.299
2108,2.299
2109,2.292
2110,2.292
2111,2.292
2112,2.292
2113,2.292
2114,2.307
2115,2.307
2116,2.307
2117,2.307
2118,2.307
2119,2.307
2120,2.307
2121,2.307
2122,2.307
2123,2.299
2124,2.299
2125,2.307
2126,2.307
2127,2.299
2128,2.292
2129,2.292
2130,2.292
2131,2.292
2132,2.292
2133,2.292
2134,2.299
2135,2.299
2136,2.307
2137,2.307
2138,2.307
2139,2.299
2140,2.299
