,0
809,1.859
810,1.859
811,1.859
812,1.859
813,1.864
814,1.864
815,1.869
816,1.869
817,1.864
818,1.869
819,1.874
820,1.874
821,1.869
822,1.869
823,1.869
824,1.869
825,1.869
826,1.869
827,1.869
828,1.874
829,1.874
830,1.874
831,1.874
832,1.869
833,1.869
834,1.874
835,1.874
836,1.884
837,1.884
838,1.889
839,1.889
840,1.894
841,1.889
842,1.889
843,1.889
844,1.889
845,1.889
846,1.889
847,1.894
848,1.894
849,1.894
850,1.894
851,1.894
852,1.894
853,1.894
854,1.894
855,1.894
856,1.899
857,1.899
858,1.91
859,1.91
860,1.91
861,1.91
862,1.91
863,1.915
864,1.915
865,1.915
866,1.915
867,1.91
868,1.905
869,1.905
870,1.905
871,1.905
872,1.905
873,1.905
874,1.905
875,1.905
876,1.905
877,1.905
878,1.905
879,1.899
880,1.899
881,1.899
882,1.899
883,1.899
884,1.899
885,1.899
886,1.899
887,1.899
888,1.899
889,1.905
890,1.905
891,1.905
892,1.905
893,1.905
894,1.905
895,1.905
896,1.905
897,1.905
898,1.899
899,1.894
900,1.894
901,1.894
902,1.894
903,1.894
904,1.894
905,1.894
906,1.899
907,1.899
908,1.899
909,1.899
910,1.894
911,1.894
912,1.899
913,1.894
914,1.889
915,1.889
916,1.889
917,1.889
918,1.894
919,1.894
920,1.894
921,1.894
922,1.894
923,1.894
924,1.899
925,1.899
926,1.899
927,1.899
928,1.899
929,1.894
930,1.899
931,1.899
932,1.899
933,1.899
934,1.899
935,1.905
936,1.899
937,1.899
938,1.899
939,1.899
940,1.905
941,1.905
942,1.905
943,1.91
944,1.915
945,1.915
946,1.92
947,1.92
948,1.92
949,1.92
950,1.92
951,1.92
952,1.92
953,1.92
954,1.92
955,1.92
956,1.92
957,1.92
958,1.92
959,1.92
960,1.92
961,1.92
962,1.92
963,1.92
964,1.92
965,1.92
966,1.92
967,1.926
968,1.926
969,1.926
970,1.926
971,1.926
972,1.926
973,1.92
974,1.92
975,1.92
976,1.92
977,1.92
978,1.92
979,1.92
980,1.92
981,1.92
982,1.915
983,1.92
984,1.91
985,1.905
986,1.905
987,1.905
988,1.905
989,1.899
990,1.899
991,1.905
992,1.905
993,1.905
994,1.905
995,1.905
996,1.905
997,1.905
998,1.905
999,1.905
1000,1.905
1001,1.905
1002,1.905
1003,1.91
1004,1.91
1005,1.91
1006,1.91
1007,1.905
1008,1.905
1009,1.905
1010,1.905
1011,1.905
1012,1.91
1013,1.91
1014,1.91
1015,1.91
1016,1.91
1017,1.91
1018,1.91
1019,1.905
1020,1.91
1021,1.91
1022,1.91
1023,1.91
1024,1.91
1025,1.91
1026,1.91
1027,1.91
1028,1.899
1029,1.894
1030,1.894
1031,1.894
1032,1.894
1033,1.894
1034,1.899
1035,1.894
1036,1.899
1037,1.899
1038,1.899
1039,1.894
1040,1.884
1041,1.884
1042,1.879
1043,1.879
1044,1.874
1045,1.874
1046,1.879
1047,1.879
1048,1.879
1049,1.879
1050,1.879
1051,1.879
1052,1.879
1053,1.884
1054,1.884
1055,1.889
1056,1.889
1057,1.889
1058,1.889
1059,1.889
1060,1.884
1061,1.879
1062,1.874
1063,1.874
1064,1.879
1065,1.874
1066,1.879
1067,1.879
1068,1.874
1069,1.874
1070,1.869
1071,1.869
1072,1.864
1073,1.864
1074,1.864
1075,1.864
1076,1.864
1077,1.864
1078,1.859
1079,1.864
1080,1.864
1081,1.859
1082,1.859
1083,1.859
1084,1.859
1085,1.859
1086,1.854
1087,1.849
1088,1.849
1089,1.849
1090,1.849
1091,1.854
1092,1.854
1093,1.854
1094,1.854
1095,1.854
1096,1.854
1097,1.859
1098,1.864
1099,1.854
1100,1.854
1101,1.854
1102,1.854
1103,1.854
1104,1.854
1105,1.854
1106,1.854
1107,1.849
1108,1.849
1109,1.849
1110,1.849
1111,1.849
1112,1.849
1113,1.849
1114,1.849
1115,1.849
1116,1.849
1117,1.849
1118,1.849
1119,1.849
1120,1.849
1121,1.849
1122,1.849
1123,1.849
1124,1.849
1125,1.849
1126,1.849
1127,1.849
1128,1.854
1129,1.854
1130,1.859
1131,1.864
1132,1.864
1133,1.864
1134,1.864
1135,1.864
1136,1.864
1137,1.864
1138,1.864
1139,1.869
1140,1.869
1141,1.874
1142,1.874
1143,1.869
1144,1.869
1145,1.874
1146,1.874
1147,1.869
1148,1.869
1149,1.869
1150,1.869
1151,1.869
1152,1.869
1153,1.864
1154,1.859
1155,1.854
1156,1.854
1157,1.849
1158,1.844
1159,1.844
1160,1.844
1161,1.849
1162,1.849
1163,1.849
1164,1.844
1165,1.844
1166,1.844
1167,1.844
1168,1.844
1169,1.844
1170,1.844
1171,1.849
1172,1.849
1173,1.849
1174,1.849
1175,1.854
1176,1.854
1177,1.854
1178,1.849
1179,1.844
1180,1.844
1181,1.839
1182,1.844
1183,1.844
1184,1.839
1185,1.849
1186,1.844
1187,1.849
1188,1.849
1189,1.849
1190,1.854
1191,1.849
1192,1.849
1193,1.854
1194,1.859
1195,1.864
1196,1.864
1197,1.869
1198,1.874
1199,1.869
1200,1.869
1201,1.869
1202,1.869
1203,1.874
1204,1.874
1205,1.879
1206,1.869
1207,1.869
1208,1.864
1209,1.864
1210,1.864
1211,1.864
1212,1.869
1213,1.874
1214,1.869
1215,1.864
1216,1.864
1217,1.864
1218,1.864
1219,1.864
1220,1.869
1221,1.869
1222,1.869
1223,1.869
1224,1.869
1225,1.869
1226,1.859
1227,1.859
1228,1.864
1229,1.864
1230,1.859
1231,1.859
1232,1.859
1233,1.859
1234,1.864
1235,1.859
1236,1.859
1237,1.859
1238,1.859
1239,1.859
1240,1.859
1241,1.859
1242,1.859
1243,1.854
1244,1.854
1245,1.849
1246,1.849
1247,1.849
1248,1.849
1249,1.849
1250,1.844
1251,1.854
1252,1.849
1253,1.849
1254,1.849
1255,1.849
1256,1.854
1257,1.854
1258,1.854
1259,1.854
1260,1.854
1261,1.854
1262,1.859
1263,1.859
1264,1.859
1265,1.854
1266,1.854
1267,1.854
1268,1.854
1269,1.854
1270,1.854
1271,1.854
1272,1.854
1273,1.854
1274,1.849
1275,1.849
1276,1.854
1277,1.854
1278,1.854
1279,1.854
1280,1.849
1281,1.849
1282,1.849
1283,1.849
1284,1.849
1285,1.849
1286,1.849
1287,1.854
1288,1.854
1289,1.854
1290,1.849
1291,1.854
1292,1.854
1293,1.854
1294,1.854
1295,1.849
1296,1.849
1297,1.844
1298,1.844
1299,1.844
1300,1.844
1301,1.844
1302,1.844
1303,1.844
1304,1.844
1305,1.844
1306,1.839
1307,1.839
1308,1.844
1309,1.839
1310,1.839
1311,1.835
1312,1.835
1313,1.835
1314,1.83
1315,1.83
1316,1.83
1317,1.835
1318,1.835
1319,1.835
1320,1.835
1321,1.835
1322,1.839
1323,1.835
1324,1.835
1325,1.835
1326,1.835
1327,1.83
1328,1.83
1329,1.83
1330,1.83
1331,1.825
1332,1.83
1333,1.83
1334,1.83
1335,1.825
1336,1.825
1337,1.83
1338,1.83
1339,1.83
1340,1.83
1341,1.83
1342,1.83
1343,1.825
1344,1.825
1345,1.825
1346,1.825
1347,1.825
1348,1.825
1349,1.825
1350,1.82
1351,1.816
1352,1.82
1353,1.82
1354,1.816
1355,1.82
1356,1.82
1357,1.825
1358,1.825
1359,1.816
1360,1.816
1361,1.816
1362,1.816
1363,1.816
1364,1.816
1365,1.82
1366,1.82
1367,1.825
1368,1.825
1369,1.825
1370,1.825
1371,1.825
1372,1.825
1373,1.825
1374,1.825
1375,1.82
1376,1.82
1377,1.82
1378,1.82
1379,1.82
1380,1.825
1381,1.825
1382,1.82
1383,1.82
1384,1.82
1385,1.816
1386,1.816
1387,1.811
1388,1.816
1389,1.811
1390,1.811
1391,1.816
1392,1.816
1393,1.811
1394,1.811
1395,1.811
1396,1.816
1397,1.811
1398,1.811
1399,1.811
1400,1.816
1401,1.816
1402,1.816
1403,1.816
1404,1.816
1405,1.811
1406,1.816
1407,1.816
1408,1.82
1409,1.82
1410,1.811
1411,1.811
1412,1.808
1413,1.804
1414,1.804
1415,1.804
1416,1.804
1417,1.804
1418,1.808
1419,1.808
1420,1.808
1421,1.808
1422,1.808
1423,1.808
1424,1.808
1425,1.813
1426,1.813
1427,1.813
1428,1.808
1429,1.813
1430,1.818
1431,1.818
1432,1.818
1433,1.818
1434,1.818
1435,1.818
1436,1.818
1437,1.818
1438,1.818
1439,1.827
1440,1.832
1441,1.832
1442,1.832
1443,1.832
1444,1.832
1445,1.822
1446,1.827
1447,1.822
1448,1.827
1449,1.827
1450,1.827
1451,1.827
1452,1.827
1453,1.832
1454,1.832
1455,1.832
1456,1.832
1457,1.837
1458,1.842
1459,1.842
1460,1.837
1461,1.837
1462,1.837
1463,1.842
1464,1.837
1465,1.842
1466,1.842
1467,1.842
1468,1.842
1469,1.847
1470,1.847
1471,1.847
1472,1.847
1473,1.847
1474,1.842
1475,1.842
1476,1.847
1477,1.851
1478,1.851
1479,1.851
1480,1.847
1481,1.847
1482,1.851
1483,1.856
1484,1.856
1485,1.856
1486,1.856
1487,1.856
1488,1.861
1489,1.861
1490,1.861
1491,1.861
1492,1.861
1493,1.866
1494,1.866
1495,1.866
1496,1.866
1497,1.866
1498,1.866
1499,1.866
1500,1.871
1501,1.871
1502,1.871
1503,1.871
1504,1.871
1505,1.871
1506,1.871
1507,1.871
1508,1.871
1509,1.871
1510,1.871
1511,1.871
1512,1.871
1513,1.871
1514,1.876
1515,1.876
1516,1.881
1517,1.881
1518,1.881
1519,1.881
1520,1.881
1521,1.886
1522,1.886
1523,1.886
1524,1.886
1525,1.897
1526,1.902
1527,1.902
1528,1.902
1529,1.907
1530,1.907
1531,1.902
1532,1.902
1533,1.902
1534,1.902
1535,1.897
1536,1.886
1537,1.886
1538,1.886
1539,1.886
1540,1.886
1541,1.886
1542,1.886
1543,1.886
1544,1.886
1545,1.881
1546,1.881
1547,1.881
1548,1.881
1549,1.886
1550,1.886
1551,1.886
1552,1.886
1553,1.886
1554,1.892
1555,1.886
1556,1.892
1557,1.897
1558,1.897
1559,1.897
1560,1.892
1561,1.886
1562,1.886
1563,1.892
1564,1.892
1565,1.886
1566,1.886
1567,1.886
1568,1.881
1569,1.881
1570,1.881
1571,1.886
1572,1.886
1573,1.881
1574,1.881
1575,1.881
1576,1.876
1577,1.881
1578,1.881
1579,1.881
1580,1.881
1581,1.871
1582,1.871
1583,1.871
1584,1.866
1585,1.866
1586,1.866
1587,1.866
1588,1.866
1589,1.866
1590,1.866
1591,1.871
1592,1.866
1593,1.861
1594,1.856
1595,1.861
1596,1.861
1597,1.866
1598,1.866
1599,1.866
1600,1.866
1601,1.861
1602,1.856
1603,1.856
1604,1.856
1605,1.851
1606,1.851
1607,1.851
1608,1.851
1609,1.856
1610,1.856
1611,1.856
1612,1.861
1613,1.861
1614,1.866
1615,1.871
1616,1.871
1617,1.871
1618,1.871
1619,1.866
1620,1.866
1621,1.866
1622,1.866
1623,1.866
1624,1.866
1625,1.866
1626,1.866
1627,1.866
1628,1.871
1629,1.871
1630,1.871
1631,1.876
1632,1.876
1633,1.876
1634,1.876
1635,1.881
1636,1.881
1637,1.881
1638,1.876
1639,1.871
1640,1.871
1641,1.871
1642,1.871
1643,1.871
1644,1.876
1645,1.876
1646,1.876
1647,1.876
1648,1.871
1649,1.871
1650,1.871
1651,1.866
1652,1.871
1653,1.871
1654,1.871
1655,1.866
1656,1.866
1657,1.866
1658,1.861
1659,1.861
1660,1.866
1661,1.866
1662,1.871
1663,1.876
1664,1.886
1665,1.881
1666,1.881
1667,1.881
1668,1.876
1669,1.871
1670,1.866
1671,1.866
1672,1.871
1673,1.871
1674,1.866
1675,1.871
1676,1.871
1677,1.871
1678,1.871
1679,1.871
1680,1.866
1681,1.861
1682,1.866
1683,1.866
1684,1.866
1685,1.866
1686,1.866
1687,1.866
1688,1.866
1689,1.871
1690,1.871
1691,1.871
1692,1.871
1693,1.871
1694,1.871
1695,1.871
1696,1.871
1697,1.876
1698,1.881
1699,1.881
1700,1.881
1701,1.881
1702,1.876
1703,1.881
1704,1.881
1705,1.876
1706,1.876
1707,1.886
1708,1.886
1709,1.886
1710,1.886
1711,1.886
1712,1.892
1713,1.892
1714,1.902
1715,1.897
1716,1.897
1717,1.886
1718,1.886
1719,1.886
1720,1.881
