,0
0,1.874
1,1.884
2,1.884
3,1.889
4,1.889
5,1.889
6,1.889
7,1.894
8,1.899
9,1.899
10,1.899
11,1.899
12,1.905
13,1.905
14,1.905
15,1.905
16,1.905
17,1.905
18,1.899
19,1.899
20,1.899
21,1.899
22,1.899
23,1.905
24,1.905
25,1.905
26,1.905
27,1.905
28,1.905
29,1.899
30,1.899
31,1.899
32,1.905
33,1.905
34,1.91
35,1.91
36,1.91
37,1.91
38,1.915
39,1.915
40,1.926
41,1.926
42,1.926
43,1.926
44,1.92
45,1.915
46,1.915
47,1.915
48,1.915
49,1.915
50,1.915
51,1.915
52,1.926
53,1.931
54,1.936
55,1.936
56,1.936
57,1.936
58,1.936
59,1.936
60,1.936
61,1.936
62,1.936
63,1.936
64,1.931
65,1.936
66,1.936
67,1.936
68,1.936
69,1.936
70,1.936
71,1.936
72,1.931
73,1.931
74,1.931
75,1.931
76,1.931
77,1.931
78,1.931
79,1.931
80,1.931
81,1.931
82,1.931
83,1.936
84,1.936
85,1.936
86,1.931
87,1.931
88,1.926
89,1.926
90,1.926
91,1.926
92,1.926
93,1.926
94,1.926
95,1.931
96,1.936
97,1.936
98,1.936
99,1.936
100,1.936
101,1.936
102,1.942
103,1.942
104,1.942
105,1.942
106,1.942
107,1.942
108,1.942
109,1.947
110,1.947
111,1.947
112,1.947
113,1.947
114,1.953
115,1.953
116,1.953
117,1.958
118,1.958
119,1.953
120,1.953
121,1.953
122,1.963
123,1.958
124,1.958
125,1.958
126,1.953
127,1.953
128,1.953
129,1.953
130,1.953
131,1.953
132,1.963
133,1.958
134,1.963
135,1.963
136,1.963
137,1.963
138,1.969
139,1.969
140,1.969
141,1.975
142,1.975
143,1.975
144,1.975
145,1.975
146,1.975
147,1.975
148,1.975
149,1.969
150,1.969
151,1.963
152,1.969
153,1.969
154,1.975
155,1.975
156,1.975
157,1.975
158,1.98
159,1.98
160,1.98
161,1.98
162,1.98
163,1.98
164,1.986
165,1.986
166,1.98
167,1.98
168,1.98
169,1.98
170,1.98
171,1.98
172,1.98
173,1.98
174,1.98
175,1.98
176,1.986
177,1.991
178,1.997
179,1.991
180,1.991
181,1.997
182,1.997
183,1.997
184,1.997
185,1.997
186,1.997
187,1.997
188,1.997
189,2.003
190,2.003
191,2.003
192,2.003
193,2.003
194,2.003
195,2.003
196,2.003
197,2.009
198,2.009
199,2.009
200,2.009
201,2.009
202,2.009
203,2.009
204,2.009
205,2.003
206,2.003
207,2.003
208,2.003
209,2.003
210,2.003
211,2.009
212,2.009
213,2.009
214,2.009
215,2.009
216,2.009
217,2.003
218,2.009
219,2.009
220,2.009
221,2.009
222,2.009
223,2.009
224,2.014
225,2.014
226,2.014
227,2.014
228,2.014
229,2.014
230,2.02
231,2.02
232,2.02
233,2.02
234,2.02
235,2.026
236,2.026
237,2.026
238,2.026
239,2.026
240,2.026
241,2.026
242,2.026
243,2.032
244,2.032
245,2.032
246,2.032
247,2.038
248,2.044
249,2.038
250,2.038
251,2.038
252,2.038
253,2.038
254,2.038
255,2.038
256,2.038
257,2.038
258,2.044
259,2.044
260,2.05
261,2.062
262,2.062
263,2.068
264,2.068
265,2.062
266,2.062
267,2.062
268,2.062
269,2.068
270,2.068
271,2.068
272,2.068
273,2.068
274,2.074
275,2.074
276,2.074
277,2.074
278,2.074
279,2.074
280,2.074
281,2.074
282,2.074
283,2.074
284,2.074
285,2.074
286,2.074
287,2.074
288,2.074
289,2.074
290,2.08
291,2.08
292,2.08
293,2.08
294,2.08
295,2.08
296,2.08
297,2.08
298,2.08
299,2.08
300,2.08
301,2.08
302,2.08
303,2.08
304,2.074
305,2.074
306,2.074
307,2.074
308,2.074
309,2.068
310,2.068
311,2.074
312,2.074
313,2.074
314,2.074
315,2.074
316,2.068
317,2.068
318,2.068
319,2.068
320,2.062
321,2.062
322,2.062
323,2.062
324,2.062
325,2.056
326,2.05
327,2.05
328,2.05
329,2.05
330,2.05
331,2.044
332,2.044
333,2.044
334,2.044
335,2.044
336,2.044
337,2.044
338,2.044
339,2.044
340,2.044
341,2.044
342,2.038
343,2.038
344,2.038
